Siruta,Localitate,CA_capita
71698,Cerat,192.22498208741342
6164,Ohaba,0.0
153623,Plopii-Slavitesti,1503.3870578778135
112664,Malovat,0.0
88092,Baita,19.712650257584432
120860,Municipiul Roman,1087.9774690092866
104485,Ogrezeni,68.19088016967126
63526,Oras Covasna,1513.6649916247907
161829,Municipiul Husi,1608.3916633896972
71723,Cernatesti,139.97648376259798
22576,Filipesti,2155.009826960051
30773,Rieni,0.0
47159,Largu,106.98785942492013
137274,Camarzana,0.0
120888,Cordun,660.499180637842
55357,Municipiul Campia Turzii,370.0489088212444
79932,Cruset,0.0
145471,Sadu,44.781397174254316
63553,Comandau,0.0
161856,Oras Negresti,520.3487439105932
14405,Berevoesti,0.0
38982,Suharau,194.19094946077394
104519,Oinacu,1418.2640994542146
129095,Stoenesti,1625.1376186367559
6217,Pianu,5874.230960952645
137292,Cauas,59.76732283464567
96334,Coarnele Caprei,0.0
47186,Lopatari,0.0
129111,Stoicanesti,1702.5103092783504
55384,Municipiul Gherla,187.95207571520757
145499,Oras Saliste,37.55952180501768
120922,Horia,3778.1693394944277
63580,Oras Intorsura Buzaului,0.0
153696,Poeni,288.00237529691213
104546,Peris,221.27528632537602
178279,Urechesti,281.94796215429403
112744,Obarsia De Camp,0.0
71787,Cetate,1651.315269132186
14450,Barla,11204.927414128322
129139,Strejesti,6173.462148760331
96370,Comarna,23.70092296769613
170097,Ghioroiu,0.0
30844,Rosia,0.0
6271,Poiana Vadului,0.0
112771,Oprisor,0.0
71812,Cioroiasi,561.0822909809085
104582,Petrachioaia,8422.010278113665
22665,Gaiceana,115.95991706979959
120968,Oras Bicaz,0.0
39051,Sulita,1123.4730290456432
178313,Valea Sarii,0.0
63633,Barcani,0.0
137363,Cehal,10.27355623100304
55446,Oras Huedin,0.4114410299003322
30871,Sacadat,0.0
88216,Batrana,0.0
161945,Municipiul Vaslui,4903.673193492191
129184,Studina,1761.1664812754914
96423,Costuleni,0.0
112806,Padina,89.68573730862208
80043,Danciulesti,0.0
55473,Aghiresu,5.2677861246133455
153776,Vitanesti,2021.6772467902995
71858,Ciupercenii Noi,251.3054441260745
104635,Plataresti,0.0
170168,Glavile,0.0
137407,Certeze,0.0
22718,Ghimes-Faget,92.39429735234216
145603,Slimnic,243.01427115188582
30915,Oras Sacueni,2630.3915648403627
47300,Luciu,131.16742556917688
88261,Beriu,1211.8497500735077
63688,Sita Buzaului,0.0
178377,Vidra,1.9403794037940378
71885,Cosoveni,16339.931762545899
39122,Sendriceni,214.6300166231299
162014,Albesti,713.1866493843163
121055,Oras Targu Neamt,51.82867893734699
96478,Cotnari,187.92557323643655
129246,Serbanesti,10477.557732680196
137443,Craidorolt,7652.659413854351
71910,Cotofenii Din Dos,2519.918314703353
153829,Putineiu,14367.079387852702
47337,Magura,0.0
104680,Prundu,4272.384633403607
112879,Patulele,0.0
170220,Golesti,0.0
14584,Bogati,7.712825072238275
80123,Danesti,0.0
63740,Municipiul Targu Secuiesc,1194.4729549824958
6397,Ponor,923.9236111111111
22781,Garleni,0.0
39168,Oras Stefanesti,696.8671649396977
145667,Seica Mare,47.64453781512605
129282,Stefan Cel Mare,491.5090395480226
112904,Dubova,0.0
104715,Putineiu,17589.52255319149
153865,Radoiesti,2785.576885406464
30988,Salacea,2714.0549662487947
47373,Maracineni,230.3317481884058
71956,Daneti,0.0
121108,Agapia,0.0
162069,Alexandru Vlahuta,0.0
88350,Blajeni,0.0
63777,Aita Mare,0.0
137504,Crucisor,45.77144998126639
31011,Salard,615.557358826145
129317,Tatulesti,0.0
178475,Vintileasca,0.0
55598,Aiton,1811.857142857143
104751,Radovanu,837.9511656441717
22834,Glavanesti,413.1671103223898
39220,Stiubieni,0.0
153909,Rasmiresti,1088.9252669039147
47417,Margaritesti,0.0
63802,Batani,0.0
112959,Podeni,0.0
121153,Bahna,1899.1847548880703
6468,Posaga,274.51549295774646
72007,Oras Dabuleni,111.41630408012479
137540,Culciu,1357.975978861398
55623,Alunis,0.0
145738,Seica Mica,3020.6303291958984
96593,Cozmesti,0.0
14673,Boteni,4.6113627006998765
31057,Sambata,0.0
153936,Salcia,14590.348445110529
104788,Rasuceni,4920.01119242359
47453,Merei,5639.0215561789455
39266,Todireni,733.3127922971114
112995,Ponoarele,0.0
72034,Desa,0.0
129380,Teslui,34.37297077922078
145765,Sura Mare,23.612267250821468
162149,Arsura,70.91921664626683
170346,Gradistea,0.0
22898,Helegiu,0.0
178545,Vizantea-Livezi,103.19791414018918
72052,Diosti,588.427
153972,Saceni,803.1061588330632
80249,Dragotesti,0.0
63866,Belin,3.032332563510393
96637,Cristesti,0.0
104831,Roata De Jos,992.1231227504034
88449,Bosorod,23.461150353178606
145792,Sura Mica,2.627952755905512
14726,Botesti,0.0
55687,Apahida,1239.7557642324139
137611,Doba,670.2934091669455
162194,Banca,533.8560424512153
6547,Radesti,993.5267520723436
63893,Bodoc,0.0
31128,Sarbi,46.760721442885774
96664,Cucuteni,0.0
121242,Baltatesti,97.35989656793606
80285,Farcasesti,0.0
22941,Horgesti,137.24042248478338
154013,Scrioastea,158.61278680072184
39328,Trusesti,534.5979511143063
14753,Bradulet,0.0
145827,Oras Talmaciu,13.046511627906977
72098,Dobresti,816.2155388471178
178607,Vanatori,168.01050068482726
129460,Tia Mare,943.1237161531279
104886,Sarulesti,6845.175954069571
6592,Rametea,109.19790675547098
63937,Borosneu Mare,51.1062215477997
137675,Dorolt,157.23381382848765
96717,Dagata,0.0
170444,Gusoeni,85.87755102040816
121297,Bicaz-Chei,0.0
154068,Scurtu Mare,7229.322054380665
72150,Dragotesti,17.749182624941618
47578,Mihailesti,621.1946150212565
129503,Topana,0.0
39391,Tudora,12.631782197335394
55776,Aschileu,0.0
6627,Ramet,0.0
88546,Branisca,429.80393401015226
31208,Spinus,0.0
80365,Glogova,0.0
145907,Tilisca,0.0
39417,Ungureni,2049.023515404078
121340,Bicazu Ardelean,0.0
113153,Poroina Mare,297.2558853633572
137728,Foieni,1354.5953608247423
14851,Budeasa,1340.9200581395348
178689,Vartescoiu,1077.8471319581802
64005,Brates,0.0
23047,Huruiesti,0.0
145934,Turnu Rosu,0.0
47630,Manzalesti,0.0
104975,Schitu,195.3360655737705
137746,Gherta Mica,0.0
170514,Ionesti,17.495836307399475
162327,Bacani,129.3490627020039
154139,Seaca,99.05916911456147
72221,Dranic,8286.23705834018
31262,Suplacu De Barcau,0.0
55838,Baciu,298.70140558535235
129567,Traian,0.0
137764,Halmeu,88.81537598204265
64041,Bradut,52.776429130775256
80427,Godinesti,2.5204290091930543
121386,Bira,1345.9975136747887
145961,Valea Viilor,0.0
96815,Deleni,513.5385712926852
129585,Tufeni,13787.981071428572
154166,Sfintesti,412.0601374570447
113206,Pristol,2658.128364389234
178750,Vrancioaia,0.0
105026,Sinesti,6450.800662008091
88644,Bretea Romana,63.76661951909477
14922,Bughea De Jos,0.0
154184,Segarcea-Vale,2502.863994743758
145998,Vurpar,0.0
162381,Bacesti,0.0
113233,Prunisor,2.384375
72276,Farcas,0.0
23127,Izvoru Berheciului,0.0
14940,Buzoesti,2073.190981432361
129629,Urzica,0.0
146012,Alma,0.0
64096,Bretcu,0.0
31333,Simian,675.5795148247978
146021,Boita,0.0
6761,Rosia Montana,0.0
39532,Unteni,70.33066759388039
55918,Baisoara,476.3074307916464
137844,Hodod,25.887603305785124
154228,Silistea,27.601284796573875
170612,Lalosu,0.0
96888,Dobrovat,0.0
129656,Valea Mare,130.74689357104268
80506,Hurezani,67.35169491525424
121466,Bargauani,5776.682291666667
64130,Catalina,321.33028605131227
178821,Vulturu,1111.111008645533
96904,Dolhesti,64.9600988700565
31379,Sinteu,0.0
105106,Singureni,813.1883245382586
162452,Balteni,0.0
47774,Movila Banului,2957.9961375048283
23207,Lipova,1.9534737503929582
154282,Silistea-Gumesti,1278.2352231604343
137899,Homoroade,0.0
96940,Dumesti,9.333661030279197
80560,Ionesti,0.0
105142,Slobozia Moara,2426.0692041522493
129718,Vadastra,1674.0452586206898
39612,Vaculesti,33.55138821237214
31422,Soimi,291.8873072360617
72383,Galicea Mare,951.2638380882712
170685,Ladesti,0.0
162498,Berezeni,880.7857004080047
64194,Cernat,4525.03792761527
154308,Sarbeni,32.725035161744024
178885,Negrilesti,0.0
105160,Snagov,930.1789064593943
47818,Murgesti,0.0
178894,Ploscuteni,2.613374805598756
56014,Belis,0.0
129745,Vadastrita,0.0
88788,Buces,0.0
178901,Popesti,0.0
15064,Caldararu,2386.5073933248837
72409,Ghercesti,428.75586289837645
178910,Paulesti,0.0
129763,Valeni,1732.9631540162122
80613,Jupanesti,0.0
39658,Viisoara,0.0
137960,Lazuri,569.3299232736573
154344,Slobozia Mandra,0.0
47854,Naeni,531.541011235955
64238,Chichis,1.1161616161616161
97009,Erbiceni,1643.5030240193537
113395,Punghina,0.0
178929,Biliesti,174.40983606557376
178938,Gologanu,3683.0392220421395
23289,Livezi,54.69168900804289
162559,Blagesti,0.0
178947,Obrejita,242.769375
15108,Calinesti,0.24598978403082714
121607,Bodesti,258.37037810737417
105222,Sohatu,1099.3731011485736
64265,Dobarlau,7.322095671981777
39694,Varfu Campului,492.6964856230032
72463,Gighera,2107.097535577924
154380,Smardioasa,2189.6205191594563
178956,Rastoaca,0.04073319755600815
6930,Rosia De Secas,0.0
31510,Suncuius,0.0
178965,Spulber,0.0
129816,Verguleasa,64.68173663437388
56096,Bobalna,807.0060160427807
162595,Bogdana,9.718075262183838
80677,Lelesti,57.1635838150289
88868,Bucuresci,0.0
97063,Focuri,950.0
105259,Spantov,74.04056326187474
170792,Lapusata,0.0
47916,Oras Nehoiu,1.1040849090260436
154415,Stejaru,4059.386160714286
121652,Borca,23.48814525810324
138039,Oras Livada,2081.0302411115654
23350,Luizi-Calugara,327.87073307218805
39738,Vladeni,0.0
72506,Giubega,769.2622549019608
113466,Rogova,192.11271676300578
64318,Ghelinta,0.0
6976,Salciua,0.0
97090,Golaiesti,304.9872340425532
80711,Licurici,0.0
31565,Tarcea,5455.421761280932
105295,Stanesti,3051.0477634571644
72533,Giurgita,2073.0260695187167
113493,Salcia,0.0
146263,Municipiul Suceava,219.58624620712118
64345,Ghidfalau,1542.6490834268611
88920,Bulzestii De Sus,0.0
23387,Magiresti,0.0
154460,Suhaia,0.0
138084,Mediesu Aurit,1132.8166009060353
129898,Visina,6161.182833217027
146281,Ipotesti,252.6128141397404
113518,Stangaceaua,0.0
39792,Vlasinesti,3031.9615513206286
31609,Tarcaia,0.0
170872,Livezi,0.0
129914,Vitomiresti,0.0
80766,Logresti,0.0
15233,Cateasca,186.4351329572925
72579,Gangiova,960.0483257229832
154497,Storobaneasa,1142.2650142993327
7044,Salistea,84.54842820730671
105348,Stoenesti,1255.1460110386352
121732,Borlesti,2.7103390539974885
64390,Haghig,341.3966480446927
162693,Bogdanesti,98.15787896944278
56210,Bontida,18.616598360655736
48021,Odaile,0.0
146325,Mitocu Dragomirnei,0.0
23449,Manastirea Casin,0.0
154521,Talpa,610.6358288770053
39836,Vorniceni,18.01576931741383
72604,Gogosu,0.0
97189,Gorban,1138.4070680628272
31654,Tauteu,358.37110232762404
105384,Soldanu,2123.2272594325827
64425,Ilieni,0.0
138164,Micula,66.39342294767162
7099,Sasciori,65.08552734070727
179132,Municipiul Bucuresti,1367.334686976695
39872,Vorona,415.20322134138667
146370,Oras Salcea,280.0045762227095
72640,Goicea,61.56348293057154
129987,Valcele,0.0
89026,Bunila,0.0
121796,Botesti,297.3466512256321
23494,Motoseni,1111.4933564413634
113607,Svinita,0.0
56265,Borsa,411.6944243301955
105419,Stefanestii De Jos,383.5959834613113
170952,Lungesti,0.0
64461,Lemnia,0.0
80846,Matasari,0.0
15313,Cepari,0.1073345259391771
97241,Grajduri,0.0
113625,Sisesti,0.0
154585,Tatarastii De Jos,340.69459693730136
138208,Moftin,956.141749723145
31716,Tileagd,37.09574317635412
72677,Goiesti,93.88448844884489
162791,Bogdanita,62.73968253968254
130026,Vladila,3189.412019230769
105455,Tamadau Mare,719.5331734612311
64504,Malnas,0.0
89080,Burjuc,0.0
146432,Scheia,462.82460302974994
39942,Lozna,0.0
56327,Buza,0.0
48138,Padina,3727.3567080594107
80908,Musetesti,8.327760891590678
130062,Voineasa,0.0
171021,Malaia,0.0
121876,Bozieni,142.77766599597587
39959,Dimacheni,0.0
179221,Oras Bragadiru,0.0
7197,Scarisoara,0.0
39967,Candesti,202.47596382674917
56354,Caianu,45.519279128248115
113698,Sovarna,10277.938502673796
48165,Pardosi,0.0
39975,Cosula,0.0
97321,Gropnita,185.5317202714665
15402,Cetateni,490.6592420212766
138280,Odoreu,2725.899188092016
154665,Tatarastii De Sus,538.4970414201183
31789,Tinca,178.8619121694388
39983,Blandesti,0.0
179249,Chiajna,581.8581444262678
162871,Botesti,267.3163167938931
64568,Moacsa,0.0
171067,Mateesti,0.0
89151,Cerbal,0.0
105534,Tartasesti,4489.76455646737
146502,Municipiul Campulung Moldovenesc,56.50788768727056
113732,Tamna,0.0
130124,Vulpeni,6.709560489352062
121938,Brusturi,0.0
80980,Negomir,0.0
154709,Toporu,3713.87474012474
179285,Oras Chitila,235.35513272570023
15448,Cicanesti,0.0
64602,Ojdula,0.0
23644,Negri,292.2041095890411
171101,Maciuca,0.0
31841,Tulca,559.9663127059686
40035,Adaseni,0.0
48227,Panatau,218.85022755482004
105570,Tunari,2736.8403636363637
56425,Calarasi,0.0
146539,Municipiul Falticeni,133.06133746678478
179310,Dobroesti,1731.2183209543102
138351,Orasu Nou,0.0
162924,Bunesti-Averesti,1382.890854347008
72819,Grecesti,5747.8830373545625
154736,Traian,0.0
97394,Grozesti,807.0592255125284
64639,Ozun,242.5703544575725
154754,Trivalea-Mosteni,222.17355371900825
105605,Ulmeni,18047.017769002963
15493,Ciofrangeni,8.505747126436782
31878,Tetchea,18.809670465044658
56461,Calatele,0.0
179347,Glina,300.6445186834942
105623,Ulmi,93.82558452029025
89240,Certeju De Sus,654.4805537244562
146584,Oras Gura Humorului,14.080824645660067
97438,Halaucesti,286.28142076502735
23715,Nicolae Balcescu,108.59964289257019
154790,Troianul,165.87040887040888
122025,Ceahlau,0.0
31921,Uileacu De Beius,0.0
72882,Izvoare,45.125079365079365
7348,Sancel,51.399556048834626
179383,Jilava,1015.0226988554391
130231,Vulturesti,0.0
97465,Helesteni,1181.2094373865698
113849,Vanatori,0.0
163002,Codaesti,367.81002638522426
138431,Paulesti,2751.449355116079
15554,Ciomagesti,0.0
48325,Oras Patarlagele,0.0
81095,Pades,43.77683100020288
146628,Municipiul Radauti,440.80988352845577
56522,Camarasu,106.40446203670385
171209,Madulari,110.26976421636616
122061,Candesti,0.0
64719,Poian,0.0
154834,Tiganesti,10807.2269008182
179409,Oras Magurele,4521.604341534009
7384,Santimbru,1088.0099370652533
146655,Oras Siret,683.4386559802713
72926,Leu,396.90461933276305
154852,Vedea,389.2957988980716
113894,Vanjulet,0.0
31976,Vadu Crisului,12398.25753830944
97517,Horlesti,0.0
130286,Balteni,2130.6081582200245
105712,Valea Argovei,3575.9332524271845
163057,Coroiesti,17.08216619981326
23797,Oituz,2.5007887264696604
130295,Calui,6.19390402075227
56568,Capusu Mare,93.53504823151125
72953,Lipovu,1084.500460829493
130302,Gavanesti,0.0
64773,Reci,0.0
89348,Densus,2548.8216949152543
179463,Mogosoaia,5784.059102564102
40198,Municipiul Brasov,931.6453403447268
130311,Ghimpeteni,0.0
138501,Petresti,0.0
113929,Vladaia,0.0
171272,Maldaresti,58.588146659969865
97553,Ipatele,1490.5511208310552
130320,Gradinile,1144.2767552828902
72980,Macesu De Jos,1570.756289308176
122132,Costisa,414.9714204867006
7446,Sohodol,0.0
40214,Oras Ghimbav,554.7122783539645
146708,Oras Solca,0.0
32027,Oras Valea Lui Mihai,1288.1931602279924
179481,Oras Otopeni,3628.363455281854
154914,Viisoara,3455.1920803782505
81184,Pestisani,3.5732349841938884
130339,Gura Padinii,75.78990133488102
15652,Cocu,0.0
138538,Pir,1048.2214554579673
32045,Viisoara,479.99548532731376
130348,Ipotesti,0.0
40241,Municipiul Codlea,9313.413300114986
105776,Valea Dragului,1272.896828163123
73013,Macesu De Sus,4137.011137629276
130357,Osica De Jos,69.94987146529563
154932,Vartoape,554.125363372093
113974,Voloiac,0.0
179515,Oras Pantelimon,2734.4661007483523
64826,Sanzieni,1173.0397520837787
146744,Municipiul Vatra Dornei,24.036424997090656
23868,Oncesti,0.0
130366,Sarbii - Magura,1923.3681434599157
171325,Mihaesti,974.2043503995264
105794,Valea Macrisului,60.15745393634841
163137,Costesti,98.61930659415364
73031,Maglavit,1602.400126156434
130375,Visina Noua,245.8395845354876
97606,Lespezi,72.88874083944037
122187,Cracaoani,0.0
138574,Piscolt,7538.672698907956
179533,Oras Popesti Leordeni,2367.394633953872
130384,Soparlita,0.0
89428,Dobra,109.63230035756854
40278,Municipiul Fagaras,23.972868217054263
32090,Varciorog,0.0
56666,Caseiu,33.90888192267503
179551,Oras Voluntari,68.88863395258184
154978,Zambreasca,280.51347517730494
105829,Vasilati,0.0
48487,Pietroasele,12325.263349514564
64871,Turia,0.0
73068,Malu Mare,685.8881071266455
146799,Adancata,0.0
40303,Oras Predeal,0.0
81264,Plopsoru,0.0
154996,Nenciulesti,2682.4261603375526
138618,Pomi,1571.4701298701298
15741,Corbeni,30.099489795918366
179588,Copaceni,96.28197456993269
122249,Damuc,61.12316715542522
64906,Valea Crisului,2982.0876543209874
163208,Cretesti,18.384142936906755
23948,Orbeni,188.96466431095408
114060,Branistea,0.0
97679,Letcani,5.528454225810653
73102,Melinesti,290.44961045488816
105874,Varasti,25.413781455835164
179604,Poienile Izei,0.0
32153,Tamaseu,67.0625
114079,Vrata,0.0
179613,Sieu,0.0
32161,Paleu,215.36154949784793
179622,Grosii Tiblesului,0.0
138663,Sanislau,5025.833333333333
23975,Palanca,0.0
122285,Dobreni,775.1781959048146
48557,Parscov,219.14194577352472
179631,Treznea,310.1768115942029
64942,Valcele,360.9220238095238
146860,Arbore,0.0
40367,Oras Rasnov,652.0891335026813
32179,Sannicolau Roman,6670.050750220653
105909,Vedea,1942.2995966263293
163253,Danesti,734.585804132974
179640,Vulcana-Pandele,0.0
32187,Rosiori,458.47006285147205
97722,Lungani,15.648396777760228
32195,Gepiu,1720.4252563410685
56773,Catina,610.0053418803419
32201,Toboliu,201.24332061068702
179659,Negrilesti,0.0
155083,Beciu,3155.7484662576685
40394,Oras Rupea,55.77597665748095
171469,Milcoiu,0.0
105936,Vidra,936.7603856683728
15830,Corbi,0.0
155092,Beuca,574.6646525679758
89561,Oras Geoagiu,848.4279886484569
146904,Baia,24.135604542418168
179677,Camin,0.0
24034,Parava,9.858781994704325
179686,Dumitrita,100.59258123850398
64997,Varghis,0.0
81380,Polovragi,0.7732409770324462
130534,Municipiul Ploiesti,152.62589728013964
155109,Dracea,6865.185459026494
122347,Doljesti,235.03098039215686
138734,Santau,3746.942977420589
155118,Fantanele,5823.540557667934
179695,Simisna,0.0
97777,Madarjac,0.0
146931,Oras Milisauti,4.456824002927187
65011,Zagon,38.99270619038713
179702,Traian,567.6178010471205
105972,Vanatorii Mici,61.2465255505666
155127,Frasinet,1644.2937806873977
40438,Municipiul Sacele,623.0334729193821
130552,Barcanesti,1494.64071362277
179711,Vladeni,0.0
163324,Deleni,23.112984822934234
155136,Purani,0.0
81415,Prigoria,0.0
179720,Poiana Ilvei,0.0
155145,Saelele,0.0
56844,Ceanu Mare,278.25031830914185
138770,Sacaseni,1318.6971383147854
155154,Uda-Clocociov,0.0
40465,Oras Victoria,100.36752233404953
171539,Muereasca,0.0
97811,Mircesti,3963.646421370968
65048,Zabala,2534.811909650924
24089,Parincea,326.9534645870621
179739,Malu,3918.346678798908
122392,Dragomiresti,379.93143365983974
15901,Cosesti,0.0
73246,Mischii,1209.7456193353473
179748,Cosoba,0.0
48682,Podgoria,5070.8446662507795
40492,Oras Zarnesti,99.61655151697207
179757,Herasti,972.4041916167664
146995,Balcauti,2772.193436415273
163379,Delesti,0.0
179766,Isvoarele,0.0
130614,Berceni,314.97318908748827
138805,Sauca,1527.0462239583333
179775,Sabareni,1284.5533642691416
179784,Boranesti,2436.775123558484
65099,Valea Mare,0.0
40526,Apata,9.442535211267606
65105,Mereni,195.76024279210927
97875,Mironeasa,0.0
179793,Buesti,2063.646212847555
89687,Gurasada,4.146685472496474
7767,Stremt,521.7531262605889
81497,Rosia De Amaradia,0.0
65113,Arcus,0.0
179800,Maia,2.5208964264082376
122463,Dulcesti,218.13553530751707
147036,Bilca,0.0
40544,Beclean,1175.4166179052077
65121,Bixad,172.28281164195496
73317,Marsani,4.1493115318416525
48744,Oras Pogoanele,5090.262147491063
179819,Ograda,16177.487947658403
155243,Municipiul Timisoara,3289.31402719006
147054,Bogdanesti,0.0
171628,Nicolae Balcescu,0.0
15983,Cotmeana,0.0
65139,Micfalau,301.47138228941685
73335,Motatei,3442.485382570989
179828,Rosiori,0.0
130678,Blejoi,0.0
138869,Socond,0.0
24187,Pancesti,35.619584837545126
65147,Dalnic,3268.1147880041367
97919,Miroslava,140.5536363056919
179837,Coas,0.0
155261,Dumbravita,1013.0062030299415
7810,Sibot,1500.7284902597403
65154,Estelnic,0.0
147072,Boroaia,104.36691697955779
48771,Posta Calnau,29205.079251423922
179846,Coltau,0.0
32394,Municipiul Bistrita,466.32140448536103
179855,Gardani,0.0
114319,Municipiul Targu Mures,164.4868916599018
130712,Brazi,863.4414566501869
73371,Murgasi,67.5101437024514
179864,Oncesti,0.0
155289,Ghiroda,192.78586371787208
56988,Chinteni,325.8118843342866
163486,Dragomiresti,36.78298779306336
40606,Bod,1364.8242527029893
179873,Agris,325.4481464101361
179882,Ciumesti,0.0
81576,Runcu,0.0
138921,Supur,215.74809523809523
155314,Giroc,1045.5577682095443
179891,Raciu,0.0
114355,Cristesti,278.47236260265316
122551,Farcasa,0.0
7865,Sona,567.034965034965
40633,Bran,1982.4210922787195
147134,Bosanci,21.101988454137267
179908,Pietrari,0.0
89801,Harau,959.8903717826502
48842,Puiesti,3453.088734567901
179917,Rau Alb,0.0
114382,Sancraiu De Mures,659.5969405905372
24276,Pargaresti,0.0
179926,Rascaeti,1004.2421425409473
155350,Municipiul Lugoj,409.8371912772064
147161,Botosana,0.0
179935,Persinari,0.0
130785,Bucov,110.3984855233853
32483,Oras Beclean,111.34860154033238
179944,Runcu Salvei,0.0
40688,Budila,0.0
114417,Sangeorgiu De Mures,928.154650359996
179953,Ciceu- Mihaiesti,50.69875518672199
122613,Faurei,0.0
73460,Negoi,1336.0029239766081
179962,Galbinasi,210.6384489350082
81656,Samarinesti,0.0
57083,Chiuiesti,49.28260869565217
40704,Bunesti,38.997022701898025
89856,Ilia,263.63908546543274
179971,Colelia,169.97493517718237
98051,Miroslovesti,1223.770754507011
139009,Tarna Mare,0.0
16132,Cuca,212.4733587059943
147205,Breaza,4045.042314872433
7945,Spring,1529.5179467387109
155403,Oras Buzias,3374.81342570473
179980,Marculesti,4664.44959298685
24338,Parjol,0.0
114453,Santana De Mures,1772.870900209351
48922,Racoviteni,149.6745247148289
171806,Olanu,0.13801208865010073
179999,Moldoveni,16.892696122633
73503,Orodel,1921.967473524962
130847,Paulesti,755.2793222569502
32544,Oras Nasaud,3.3019059720457435
163618,Dranceni,1016.6167576648467
180000,Platonesti,1059.2344720496894
147241,Brodina,0.0
139054,Terebesti,2318.9736703528174
122668,Gheraesti,2011.028744999259
180019,Sarateni,7587.755378486056
65342,Municipiul Targoviste,287.59119261743535
180028,Porumbesti,0.0
40768,Cata,0.0
98113,Mogosesti,56.995492111194594
155458,Oras Deta,1278.2300444909708
180037,Boghis,0.0
48968,Ramnicelu,1153.0537173202615
57163,Ciucea,0.0
180046,Gura Ialomitei,634.0648112847884
130892,Targsoru Vechi,498.2064175308159
8014,Sugag,8.35633367662204
106318,Municipiul Baia Mare,434.4542485648796
122702,Girov,3240.481188500868
114514,Municipiul Sighisoara,131.5538686131387
180055,Crivat,228.78123480797277
32599,Oras Sangeorz-Bai,0.0
81754,Sacelu,0.0
73567,Ostroveni,0.0
139107,Tiream,1946.357525773196
180064,Barbulesti,16.70139481924281
65379,Aninoasa,82.66285622283046
89954,Lapugiu De Jos,348.73791170287313
163681,Duda-Epureni,0.0
155494,Oras Jimbolia,3617.6322125972692
171879,Orlesti,0.0
24427,Plopana,694.8403287349574
40820,Cincu,0.0
32633,Bistrita Bargaului,170.27442173815405
98168,Mogosesti-Siret,290.83411093831
180091,Racsa,6570.257794166946
106363,Grosi,101.53214285714286
49019,Robeasca,500.74680073126143
73594,Perisor,2099.6535714285715
65413,Doicesti,62.14742117352266
139143,Tarsolt,0.0
57225,Ciurila,741.8672142368241
155528,Oras Sannicolau Mare,3179.643600734844
130954,Oras Azuga,0.0
32660,Branistea,5.253164556962025
163734,Dumesti,0.0
49046,Rusetu,1495.5547730829421
65431,Razvad,269.26715295190337
155546,Balint,105.41536539662711
40857,Comana,0.0
81816,Saulesti,33.74478473146915
171931,Otesani,0.0
98202,Mosna,118.31723332846929
73629,Pielesti,239.65795266923502
147358,Oras Brosteni,0.0
16285,Davidesti,1.2861736334405145
8096,Oras Teius,340.81819390876444
139170,Turt,0.0
130981,Oras Baicoi,2311.285729264968
106407,Recea,30.90006499837504
114603,Albesti,41.98890701468189
98220,Motca,302.8596971355592
49073,Sageata,3576.4893216080404
32704,Budacu De Jos,0.0
73665,Piscu Vechi,509.1119592875318
40900,Cristian,276.43668993020935
81861,Scoarta,412.2421281216069
65477,Sotanga,353.7861600332825
155591,Banloc,10422.494125326371
16329,Dambovicioara,0.0
24524,Podu Turcului,448.3945007800312
139214,Turulung,597.4040590405904
122828,Garcina,0.0
163789,Epureni,0.0
98257,Movileni,4420.71776232617
90066,Lelese,0.0
171995,Pausesti,0.0
106461,Oras Tautii-Magheraus,0.0
65501,Ulmi,797.5159827703469
8158,Unirea,352.96608164070204
40928,Dumbravita,130.32865384615386
57314,Catcau,0.0
73709,Plenita,1926.9731833910034
16365,Darmanesti,21.90456081081081
139250,Urziceni,3435.206617150574
122864,Grinties,0.0
163832,Falciu,7783.224361218061
40955,Feldioara,7083.698678176423
131069,Oras Boldesti-Scaeni,26995.29705019838
98300,Oteleni,70.25165562913908
